C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_32_905.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_32_905.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_32_905.jpg, 0, 0, 0, 7.826274E-05
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_013.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_013.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_013.jpg, 0, 0, 0, 7.971632E-05
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_119.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_119.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_119.jpg, 0, 0, 0, 8.276501E-05
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_224.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_224.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_224.jpg, 0, 0, 0, 7.803061E-05
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_328.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_328.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_328.jpg, 0, 0, 0, 7.775975E-05
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_437.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_437.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_437.jpg, 0, 0.0274476, 0, 0.03026852
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_539.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_539.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_539.jpg, 0, 0.3131307, 0, 0.2673919
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_643.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_643.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_643.jpg, 0, 0.6253893, 0, 0.8048
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_751.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_751.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_751.jpg, 0, 0.9688387, 0, 2.027175
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_855.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_855.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_855.jpg, 0, 1, 0, 3.199817
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_33_962.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_33_962.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_33_962.jpg, -0.0746088, 1, 0, 4.37154
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_068.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_068.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_068.jpg, -0.3673242, 1, 0, 5.511514
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_173.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_173.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_173.jpg, -0.2908965, 1, 0, 6.868061
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_279.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_279.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_279.jpg, 0, 1, 0, 8.001652
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_383.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_383.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_383.jpg, 0, 1, 0, 9.12603
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_491.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_491.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_491.jpg, -0.344079, 1, 0, 10.42959
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_595.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_595.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_595.jpg, -0.1336896, 1, 0, 11.61886
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_699.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_699.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_699.jpg, 0, 1, 0, 12.41539
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_803.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_803.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_803.jpg, -0.2891769, 1, 0, 13.70225
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_34_910.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_34_910.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_34_910.jpg, -0.6321126, 1, 0, 14.83539
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_017.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_017.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_017.jpg, -0.9518831, 1, 0, 15.56766
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_124.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_124.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_124.jpg, -1, 1, 0, 16.49693
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_232.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_232.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_232.jpg, -0.8642665, 1, 0, 17.65197
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_332.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_332.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_332.jpg, -0.5616665, 1, 0, 18.64238
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_437.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_437.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_437.jpg, -0.2488463, 1, 0, 19.79456
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_543.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_543.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_543.jpg, 0.2284227, 1, 0, 20.60095
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_732.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_732.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_732.jpg, 0.8259027, 0.7040365, 0, 21.64909
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_834.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_834.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_834.jpg, 1, 0.3964003, 0, 21.67645
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_35_935.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_35_935.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_35_935.jpg, 1, 0.09277204, 0, 21.56118
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_039.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_039.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_039.jpg, 0.8089111, 0, 0, 21.21555
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_143.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_143.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_143.jpg, 0.4960282, 0.1994592, 0, 21.29738
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_244.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_244.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_244.jpg, -0.1266555, 0.4806684, 0, 21.34757
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_345.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_345.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_345.jpg, -0.428142, 0.782155, 0, 21.72839
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_450.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_450.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_450.jpg, -0.7863905, 1, 0, 22.38233
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_552.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_552.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_552.jpg, -1, 0.8936144, 0, 22.8872
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_654.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_654.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_654.jpg, -1, 0.5849875, 0, 23.17905
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_757.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_757.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_757.jpg, -0.7443584, 0.277426, 0, 23.38977
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_864.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_864.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_864.jpg, -0.4528205, 0, 0, 23.39522
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_36_966.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_36_966.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_36_966.jpg, -0.1449857, 0, 0, 23.20295
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_075.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_075.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_075.jpg, 0, 0, 0, 22.88441
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_178.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_178.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_178.jpg, 0, 0.2223393, 0, 22.73507
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_281.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_281.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_281.jpg, 0, 0.1120536, 0, 22.78337
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_388.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_388.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_388.jpg, 0, 0, 0, 22.57703
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_494.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_494.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_494.jpg, 0, 0.1089795, 0, 22.32761
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_595.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_595.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_595.jpg, 0, 0.4135443, 0, 22.41045
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_699.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_699.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_699.jpg, 0, 0.6637806, 0, 22.86095
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_804.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_804.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_804.jpg, 0, 0.3758754, 0, 23.27334
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_37_907.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_37_907.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_37_907.jpg, 0, 0.06911191, 0, 23.3104
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_008.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_008.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_008.jpg, -0.2759937, 0, 0, 23.05246
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_111.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_111.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_111.jpg, -0.2724291, 0, 0, 22.65652
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_215.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_215.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_215.jpg, 0, 0, 0, 22.42498
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_322.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_322.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_322.jpg, 0, 0.2886636, 0, 22.35779
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_426.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_426.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_426.jpg, 0, 0.3613869, 0, 22.62377
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_533.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_533.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_533.jpg, -0.1179765, 0.009576546, 0, 22.61575
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_638.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_638.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_638.jpg, -0.4306542, 0, 0, 22.29841
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_743.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_743.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_743.jpg, -0.2558118, 0, 0, 22.00135
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_848.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_848.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_848.jpg, 0, 0, 0, 21.77641
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_38_955.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_38_955.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_38_955.jpg, 0, 0, 0, 21.50727
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_062.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_062.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_062.jpg, 0, 0, 0, 21.29037
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_165.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_165.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_165.jpg, 0, 0, 0, 21.07689
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_275.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_275.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_275.jpg, 0, 0, 0, 20.82315
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_381.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_381.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_381.jpg, 0, 0.0306795, 0, 20.61355
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_487.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_487.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_487.jpg, -0.1456953, 0.34653, 0, 20.63687
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_587.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_587.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_587.jpg, -0.03509609, 0.1076766, 0, 20.72972
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_691.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_691.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_691.jpg, 0, 0, 0, 20.49064
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_792.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_792.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_792.jpg, 0, 0.0946941, 0, 20.24825
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_39_898.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_39_898.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_39_898.jpg, -0.3202668, 0.4149609, 0, 20.42235
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_40_005.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_40_005.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_40_005.jpg, -0.350385, 0.7009586, 0, 20.62063
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_40_106.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_40_106.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_40_106.jpg, -0.0464628, 1, 0, 21.57443
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_40_212.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_40_212.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_40_212.jpg, 0, 1, 0, 22.72769
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_40_318.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_40_318.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_40_318.jpg, 0, 0.7759008, 0, 23.59741
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_40_423.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_40_423.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_40_423.jpg, 0, 0.4918021, 0, 24.14129
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_40_529.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_40_529.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_40_529.jpg, 0, 0.3750958, 0, 24.32832
C:\Users\aijav\Downloads\simulator-windows-64\IMG\center_2024_06_12_21_08_40_634.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\left_2024_06_12_21_08_40_634.jpg, C:\Users\aijav\Downloads\simulator-windows-64\IMG\right_2024_06_12_21_08_40_634.jpg, 0, 0.7223418, 0, 24.83739
